Date,Hour,PJM-E,PJM-W
04/21/02,200,21056,3799
04/21/02,300,20260,3643
04/21/02,400,19817,3621
04/21/02,500,19729,3684
04/21/02,600,19933,3685
04/21/02,700,20321,3822
04/21/02,800,21290,3960
04/21/02,900,23033,4283
04/21/02,1000,24470,4514
04/21/02,1100,25260,4667
04/21/02,1200,25689,4742
04/21/02,1300,25824,4845
04/21/02,1400,25660,4833
04/21/02,1500,25560,4751
04/21/02,1600,25544,4703
04/21/02,1700,25903,4742
04/21/02,1800,26355,4791
04/21/02,1900,26948,4882
04/21/02,2000,27799,4962
04/21/02,2100,28787,5164
04/21/02,2200,27834,5072
04/21/02,2300,25944,4743
04/21/02,2400,23854,4477
04/20/02,100,26052,4463
04/20/02,200,24461,4249
04/20/02,300,23562,4143
04/20/02,400,23039,4058
04/20/02,500,22781,4017
04/20/02,600,23193,4109
04/20/02,700,23755,4238
04/20/02,800,25278,4429
04/20/02,900,27444,4722
04/20/02,1000,28963,5000
04/20/02,1100,30001,5143
04/20/02,1200,30440,5269
04/20/02,1300,30299,5146
04/20/02,1400,29807,5000
04/20/02,1500,29239,4974
04/20/02,1600,28871,4915
04/20/02,1700,28644,4942
04/20/02,1800,28535,4932
04/20/02,1900,28348,4866
04/20/02,2000,28330,4817
04/20/02,2100,29202,5034
04/20/02,2200,28226,4926
04/20/02,2300,26459,4623
04/20/02,2400,24301,4320
04/19/02,100,28346,4757
04/19/02,200,26572,4560
04/19/02,300,25377,4468
04/19/02,400,24775,4401
04/19/02,500,24891,4407
04/19/02,600,26399,4651
04/19/02,700,29444,5159
04/19/02,800,32103,5490
04/19/02,900,34000,5649
04/19/02,1000,35594,5864
