Date,Hour,PJM-E,PJM-W
09/02/03,600,27200,5008
09/02/03,700,30838,5571
09/02/03,800,33466,5903
09/02/03,900,35478,6063
09/02/03,1000,37065,6204
09/02/03,1100,38376,6386
09/02/03,1200,38932,6479
09/02/03,1300,38800,6473
09/02/03,1400,38512,6477
09/02/03,1500,38074,6384
09/02/03,1600,37551,6353
09/02/03,1700,37187,6395
09/02/03,1800,36756,6357
09/02/03,1900,36369,6408
09/02/03,2000,36538,6496
09/02/03,2100,36298,6621
09/02/03,2200,34521,6323
09/02/03,2300,31605,5895
09/02/03,2400,28666,5373
09/01/03,100,25493,4512
09/01/03,200,24268,4264
09/01/03,300,23566,4192
09/01/03,400,23159,4124
09/01/03,500,23082,4106
09/01/03,600,23661,4154
09/01/03,700,24352,4231
09/01/03,800,25057,4397
09/01/03,900,26945,4713
09/01/03,1000,29393,5130
09/01/03,1100,31358,5446
09/01/03,1200,32636,5701
09/01/03,1300,33534,5837
09/01/03,1400,33982,5894
09/01/03,1500,34120,5898
09/01/03,1600,34338,5956
09/01/03,1700,34713,6086
09/01/03,1800,35056,6157
09/01/03,1900,35030,6119
09/01/03,2000,35598,6170
09/01/03,2100,35838,6271
09/01/03,2200,34190,6028
09/01/03,2300,31603,5602
09/01/03,2400,29060,5209
08/31/03,100,27787,4567
08/31/03,200,25942,4336
08/31/03,300,24668,4197
08/31/03,400,23809,4106
08/31/03,500,23125,4054
08/31/03,600,23064,4046
08/31/03,700,23021,4085
08/31/03,800,23685,4209
08/31/03,900,25488,4498
08/31/03,1000,27393,4740
08/31/03,1100,28812,4925
08/31/03,1200,29798,5070
08/31/03,1300,30449,5186
08/31/03,1400,30894,5246
08/31/03,1500,31172,5313
08/31/03,1600,31347,5359
08/31/03,1700,31481,5397
08/31/03,1800,31445,5384
08/31/03,1900,30864,5323
08/31/03,2000,30617,5354
08/31/03,2100,31622,5477
08/31/03,2200,30799,5356
08/31/03,2300,29236,5076
08/31/03,2400,27316,4773
08/30/03,100,33401,5339
08/30/03,200,31441,5032
08/30/03,300,30069,4863
08/30/03,400,29329,4727
08/30/03,500,28714,4689
08/30/03,600,28831,4723
08/30/03,700,29388,4858
08/30/03,800,30680,5013
08/30/03,900,33936,5406
08/30/03,1000,37195,5759
08/30/03,1100,40098,6015
08/30/03,1200,42181,6123
08/30/03,1300,43420,6171
08/30/03,1400,43913,6153
08/30/03,1500,43391,6084
08/30/03,1600,41799,6049
08/30/03,1700,39977,6054
08/30/03,1800,38672,6006
08/30/03,1900,37371,5893
08/30/03,2000,36566,5707
08/30/03,2100,36776,5870
08/30/03,2200,35360,5673
08/30/03,2300,33065,5309
08/30/03,2400,30247,4931
08/29/03,100,30678,5420
08/29/03,200,28988,5227
08/29/03,300,27847,5071
08/29/03,400,27216,4957
08/29/03,500,27338,4938
08/29/03,600,28899,5196
08/29/03,700,31782,5692
08/29/03,800,34365,5970
08/29/03,900,36553,6256
08/29/03,1000,38523,6573
08/29/03,1100,40582,6905
08/29/03,1200,42323,7138
08/29/03,1300,43998,7407
08/29/03,1400,45508,7664
08/29/03,1500,46393,7687
08/29/03,1600,47109,7620
08/29/03,1700,47211,7632
08/29/03,1800,46632,7556
08/29/03,1900,45144,7355
08/29/03,2000,44115,7118
08/29/03,2100,43937,7101
08/29/03,2200,42153,6767
08/29/03,2300,39315,6284
08/29/03,2400,36240,5751
08/28/03,100,31565,5126
08/28/03,200,29756,4914
08/28/03,300,28402,4757
08/28/03,400,27544,4680
08/28/03,500,27614,4697
08/28/03,600,28957,4974
08/28/03,700,31672,5487
08/28/03,800,33945,5686
08/28/03,900,36416,5947
08/28/03,1000,38394,6188
08/28/03,1100,40271,6480
08/28/03,1200,41783,6711
08/28/03,1300,42979,6918
08/28/03,1400,44308,7195
08/28/03,1500,45156,7380
08/28/03,1600,45842,7512
08/28/03,1700,46141,7667
08/28/03,1800,45780,7678
08/28/03,1900,44026,7559
08/28/03,2000,42376,7368
08/28/03,2100,42377,7441
08/28/03,2200,40253,7109
08/28/03,2300,36846,6516
08/28/03,2400,33337,5902
08/27/03,100,30733,5265
08/27/03,200,29043,5014
08/27/03,300,28104,4888
08/27/03,400,27522,4850
08/27/03,500,27837,4831
08/27/03,600,29420,5105
08/27/03,700,32566,5597
08/27/03,800,34847,5899
08/27/03,900,37309,6161
08/27/03,1000,40144,6274
08/27/03,1100,42395,6401
08/27/03,1200,43929,6560
08/27/03,1300,44748,6661
08/27/03,1400,44936,6872
08/27/03,1500,45114,7021
08/27/03,1600,45964,7119
08/27/03,1700,46879,7126
08/27/03,1800,46723,6943
08/27/03,1900,45427,6692
08/27/03,2000,44033,6546
08/27/03,2100,43673,6643
08/27/03,2200,41639,6427
08/27/03,2300,38406,5925
08/27/03,2400,35195,5445
08/26/03,100,31829,5588
08/26/03,200,30003,5351
08/26/03,300,28865,5204
08/26/03,400,28098,5152
08/26/03,500,28093,5129
08/26/03,600,29576,5295
08/26/03,700,32368,5806
08/26/03,800,34990,6070
08/26/03,900,37124,6293
08/26/03,1000,38920,6481
08/26/03,1100,40949,6741
08/26/03,1200,42343,6980
08/26/03,1300,43330,7161
08/26/03,1400,44621,7251
08/26/03,1500,45748,7270
08/26/03,1600,46448,7369
08/26/03,1700,45957,7200
08/26/03,1800,43682,7195
08/26/03,1900,42458,7090
08/26/03,2000,41563,6954
08/26/03,2100,41919,7151
08/26/03,2200,40199,6964
08/26/03,2300,36938,6243
08/26/03,2400,33521,5821
08/25/03,100,25372,4614
08/25/03,200,24263,4481
08/25/03,300,23743,4392
08/25/03,400,23477,4416
08/25/03,500,23909,4462
08/25/03,600,25460,4722
08/25/03,700,28254,5148
08/25/03,800,30784,5503
08/25/03,900,33224,5761
08/25/03,1000,35310,6028
08/25/03,1100,37258,6316
08/25/03,1200,38866,6551
08/25/03,1300,40016,6757
08/25/03,1400,41410,7039
08/25/03,1500,42630,7294
08/25/03,1600,43721,7529
08/25/03,1700,44518,7603
08/25/03,1800,44713,7663
08/25/03,1900,43850,7574
08/25/03,2000,42833,7456
08/25/03,2100,43560,7576
08/25/03,2200,41764,7290
08/25/03,2300,38290,6663
08/25/03,2400,34698,5996
08/24/03,100,26781,4658
08/24/03,200,24863,4372
08/24/03,300,23624,4194
08/24/03,400,22871,4081
08/24/03,500,22400,4051
08/24/03,600,22318,4070
08/24/03,700,22268,4113
08/24/03,800,23170,4206
08/24/03,900,25283,4460
08/24/03,1000,27356,4888
08/24/03,1100,28815,5068
08/24/03,1200,29850,5237
08/24/03,1300,30560,5420
08/24/03,1400,31139,5507
08/24/03,1500,31637,5582
08/24/03,1600,32219,5726
08/24/03,1700,32908,5867
08/24/03,1800,33227,5937
08/24/03,1900,32779,5910
08/24/03,2000,31959,5738
08/24/03,2100,32916,5867
08/24/03,2200,31844,5719
08/24/03,2300,29646,5356
08/24/03,2400,27258,4904
08/23/03,100,34861,5444
08/23/03,200,32510,5177
08/23/03,300,30827,4976
08/23/03,400,29473,4826
08/23/03,500,28581,4777
08/23/03,600,28438,4744
08/23/03,700,28477,4822
08/23/03,800,29790,4931
08/23/03,900,32689,5348
08/23/03,1000,35112,5755
08/23/03,1100,36924,6014
08/23/03,1200,37931,6174
08/23/03,1300,38531,6229
08/23/03,1400,38835,6235
08/23/03,1500,38986,6323
08/23/03,1600,39049,6344
08/23/03,1700,39173,6376
08/23/03,1800,38742,6383
08/23/03,1900,37476,6246
08/23/03,2000,35855,6023
08/23/03,2100,35894,5987
08/23/03,2200,34378,5857
08/23/03,2300,31902,5453
08/23/03,2400,29130,5024
08/22/03,100,35530,5905
08/22/03,200,33434,5632
08/22/03,300,32233,5412
08/22/03,400,31434,5314
08/22/03,500,31382,5313
08/22/03,600,32746,5478
08/22/03,700,35114,5841
08/22/03,800,37949,6176
08/22/03,900,41023,6515
08/22/03,1000,44008,6915
08/22/03,1100,47351,7265
08/22/03,1200,50074,7527
08/22/03,1300,51736,7782
08/22/03,1400,53094,7882
08/22/03,1500,53643,7933
08/22/03,1600,53737,7933
08/22/03,1700,53358,7850
08/22/03,1800,52311,7597
08/22/03,1900,50353,7098
08/22/03,2000,48303,7126
08/22/03,2100,47285,7142
08/22/03,2200,44991,6941
08/22/03,2300,41603,6461
08/22/03,2400,37888,5927
08/21/03,100,33066,5519
08/21/03,200,31078,5230
08/21/03,300,29711,5069
08/21/03,400,29051,4952
08/21/03,500,29109,5008
08/21/03,600,30520,5151
08/21/03,700,32896,5552
08/21/03,800,35731,5803
08/21/03,900,38869,6088
08/21/03,1000,41883,6552
08/21/03,1100,44913,6979
08/21/03,1200,47410,7336
08/21/03,1300,49082,7599
08/21/03,1400,50497,7900
08/21/03,1500,51358,8026
08/21/03,1600,51945,8074
08/21/03,1700,52080,8132
08/21/03,1800,51609,8172
08/21/03,1900,50145,8020
08/21/03,2000,48410,7840
08/21/03,2100,48327,7759
08/21/03,2200,46369,7533
08/21/03,2300,42564,6951
08/21/03,2400,38748,6404
08/20/03,100,30826,5305
08/20/03,200,28943,5025
08/20/03,300,27730,4885
08/20/03,400,27048,4773
08/20/03,500,27115,4776
08/20/03,600,28467,4951
08/20/03,700,30867,5307
08/20/03,800,33806,5598
08/20/03,900,36606,5908
08/20/03,1000,39270,6262
08/20/03,1100,41821,6613
08/20/03,1200,43986,6974
08/20/03,1300,45585,7231
08/20/03,1400,47038,7475
08/20/03,1500,48037,7666
08/20/03,1600,48803,7771
08/20/03,1700,49148,7827
08/20/03,1800,48838,7904
08/20/03,1900,47392,7750
08/20/03,2000,45597,7493
08/20/03,2100,45601,7444
08/20/03,2200,43706,7187
08/20/03,2300,40050,6620
08/20/03,2400,36303,5997
08/19/03,100,29537,5143
08/19/03,200,27726,4836
08/19/03,300,26628,4727
08/19/03,400,26016,4606
08/19/03,500,26133,4628
08/19/03,600,27470,4833
08/19/03,700,29792,5139
08/19/03,800,32540,5412
08/19/03,900,35253,5730
08/19/03,1000,37769,6045
08/19/03,1100,40039,6391
08/19/03,1200,41738,6609
08/19/03,1300,42896,6867
08/19/03,1400,44016,7072
08/19/03,1500,44847,7225
08/19/03,1600,45494,7297
08/19/03,1700,45894,7444
08/19/03,1800,45618,7388
08/19/03,1900,44057,7294
08/19/03,2000,42315,7105
08/19/03,2100,42279,7037
08/19/03,2200,40653,6897
08/19/03,2300,37448,6332
08/19/03,2400,33852,5782
08/18/03,100,29176,5095
08/18/03,200,27493,4855
08/18/03,300,26428,4707
08/18/03,400,25878,4655
08/18/03,500,26027,4646
08/18/03,600,27463,4804
08/18/03,700,29608,5152
08/18/03,800,32374,5490
08/18/03,900,35037,5871
08/18/03,1000,37227,6085
08/18/03,1100,39326,6412
08/18/03,1200,40931,6627
08/18/03,1300,42012,6798
08/18/03,1400,42947,7010
08/18/03,1500,43475,7148
08/18/03,1600,43780,7166
08/18/03,1700,43824,7231
08/18/03,1800,43365,7237
08/18/03,1900,41919,7116
08/18/03,2000,40342,6810
08/18/03,2100,40476,6804
08/18/03,2200,39009,6587
08/18/03,2300,35719,6062
08/18/03,2400,32327,5536
08/17/03,100,30032,5001
08/17/03,200,28363,4804
08/17/03,300,26974,4591
08/17/03,400,26190,4450
08/17/03,500,25789,4352
08/17/03,600,25793,4375
08/17/03,700,26172,4431
08/17/03,800,27153,4580
08/17/03,900,29217,4934
08/17/03,1000,31738,5337
08/17/03,1100,34220,5602
08/17/03,1200,36348,5895
08/17/03,1300,37874,6093
08/17/03,1400,38849,6267
08/17/03,1500,39548,6351
08/17/03,1600,40186,6469
08/17/03,1700,40547,6631
08/17/03,1800,40342,6654
08/17/03,1900,39294,6565
08/17/03,2000,37873,6336
08/17/03,2100,38031,6382
08/17/03,2200,36835,6307
08/17/03,2300,34554,5923
08/17/03,2400,31765,5473
08/16/03,100,34364,5525
08/16/03,200,32167,5204
08/16/03,300,30627,5017
08/16/03,400,29604,4884
08/16/03,500,29177,4846
08/16/03,600,29413,4902
08/16/03,700,30051,4991
08/16/03,800,31624,5207
08/16/03,900,34442,5546
08/16/03,1000,37137,5914
08/16/03,1100,39797,6168
08/16/03,1200,41749,6391
08/16/03,1300,42717,6582
08/16/03,1400,42738,6724
08/16/03,1500,42492,6814
08/16/03,1600,41668,6833
08/16/03,1700,40472,6862
08/16/03,1800,39660,6842
08/16/03,1900,38846,6575
08/16/03,2000,37935,6501
08/16/03,2100,38308,6586
08/16/03,2200,37194,6409
08/16/03,2300,34852,5985
08/16/03,2400,32567,5502
08/15/03,100,34306,5787
08/15/03,200,32272,5506
08/15/03,300,30862,5310
08/15/03,400,29889,5181
08/15/03,500,29679,5158
08/15/03,600,31163,5274
08/15/03,700,33297,5611
08/15/03,800,36016,5917
08/15/03,900,39553,6263
08/15/03,1000,42388,6657
08/15/03,1100,45087,7075
08/15/03,1200,46992,7426
08/15/03,1300,48513,7679
08/15/03,1400,49699,7864
08/15/03,1500,50483,7930
08/15/03,1600,50930,7960
08/15/03,1700,51228,7934
08/15/03,1800,50730,7843
08/15/03,1900,49207,7603
08/15/03,2000,47072,7349
08/15/03,2100,46381,7307
08/15/03,2200,44424,7060
08/15/03,2300,40925,6555
08/15/03,2400,37508,5975
08/14/03,100,34982,5733
08/14/03,200,32772,5474
08/14/03,300,31391,5299
08/14/03,400,30478,5156
08/14/03,500,30428,5159
08/14/03,600,31745,5293
08/14/03,700,34025,5674
08/14/03,800,36964,5980
08/14/03,900,40124,6331
08/14/03,1000,42702,6648
08/14/03,1100,46168,7151
08/14/03,1200,48399,7508
08/14/03,1300,49904,7736
08/14/03,1400,51043,7956
08/14/03,1500,51935,8098
08/14/03,1600,52535,8116
08/14/03,1700,50029,8184
08/14/03,1800,46919,8117
08/14/03,1900,45223,7983
08/14/03,2000,45123,7760
08/14/03,2100,45528,7669
08/14/03,2200,44599,7553
08/14/03,2300,40960,6956
08/14/03,2400,37171,6338
08/13/03,100,33720,5468
08/13/03,200,31690,5141
08/13/03,300,30449,4979
08/13/03,400,29655,4894
08/13/03,500,29804,4889
08/13/03,600,31292,5167
08/13/03,700,33955,5481
08/13/03,800,36667,5736
08/13/03,900,39050,6064
08/13/03,1000,41248,6365
08/13/03,1100,43466,6672
08/13/03,1200,45423,7007
08/13/03,1300,47184,7234
08/13/03,1400,48758,7519
08/13/03,1500,49720,7677
08/13/03,1600,50236,7768
08/13/03,1700,50393,7870
08/13/03,1800,50158,7904
08/13/03,1900,49008,7812
08/13/03,2000,47476,7532
08/13/03,2100,47450,7480
08/13/03,2200,45751,7327
08/13/03,2300,42091,6791
08/13/03,2400,38152,6173
08/12/03,100,31890,5221
08/12/03,200,30061,5008
08/12/03,300,28920,4903
08/12/03,400,28292,4803
08/12/03,500,28438,4810
08/12/03,600,29974,4957
08/12/03,700,32498,5331
08/12/03,800,35283,5546
08/12/03,900,37681,5905
08/12/03,1000,39784,6245
08/12/03,1100,42166,6607
08/12/03,1200,44106,6926
08/12/03,1300,45558,7174
08/12/03,1400,47003,7397
08/12/03,1500,48066,7516
08/12/03,1600,48694,7554
08/12/03,1700,48980,7575
08/12/03,1800,48653,7486
08/12/03,1900,47212,7261
08/12/03,2000,45582,7047
08/12/03,2100,45568,6977
08/12/03,2200,43994,6947
08/12/03,2300,40494,6415
08/12/03,2400,36782,5814
08/11/03,100,31897,5077
08/11/03,200,30228,4878
08/11/03,300,29183,4764
08/11/03,400,28566,4690
08/11/03,500,28787,4694
08/11/03,600,30147,4927
08/11/03,700,32651,5328
08/11/03,800,35491,5639
08/11/03,900,37804,5975
08/11/03,1000,39779,6185
08/11/03,1100,41563,6434
08/11/03,1200,42747,6550
08/11/03,1300,43515,6693
08/11/03,1400,44225,6778
08/11/03,1500,44713,6906
08/11/03,1600,45024,6982
08/11/03,1700,45129,7038
08/11/03,1800,44891,7043
08/11/03,1900,43723,6965
08/11/03,2000,42428,6767
08/11/03,2100,42519,6748
08/11/03,2200,41298,6609
08/11/03,2300,38124,6162
08/11/03,2400,34703,5690
08/10/03,100,30643,4867
08/10/03,200,28807,4655
08/10/03,300,27707,4430
08/10/03,400,26938,4328
08/10/03,500,26503,4310
08/10/03,600,26629,4315
08/10/03,700,26865,4345
08/10/03,800,27990,4548
08/10/03,900,30259,4842
08/10/03,1000,32893,5217
08/10/03,1100,35285,5492
08/10/03,1200,37266,5771
08/10/03,1300,38851,5923
08/10/03,1400,39807,6054
08/10/03,1500,40254,6184
08/10/03,1600,40668,6269
08/10/03,1700,41201,6417
08/10/03,1800,41347,6478
08/10/03,1900,40716,6396
08/10/03,2000,39894,6236
08/10/03,2100,40487,6312
08/10/03,2200,39862,6283
08/10/03,2300,37394,5887
08/10/03,2400,34503,5419
08/09/03,100,32391,5061
08/09/03,200,30483,4811
08/09/03,300,29161,4644
08/09/03,400,28241,4555
08/09/03,500,27838,4512
08/09/03,600,28155,4615
08/09/03,700,28753,4713
08/09/03,800,30248,4893
08/09/03,900,32861,5213
08/09/03,1000,35220,5588
08/09/03,1100,37049,5903
08/09/03,1200,38583,6121
08/09/03,1300,39334,6294
08/09/03,1400,39554,6395
08/09/03,1500,39597,6441
08/09/03,1600,39177,6455
08/09/03,1700,38881,6397
08/09/03,1800,38450,6250
08/09/03,1900,37846,6134
08/09/03,2000,37232,5993
08/09/03,2100,37835,6020
08/09/03,2200,37563,5940
08/09/03,2300,35940,5611
08/09/03,2400,32725,5224
08/08/03,100,30696,5147
08/08/03,200,28976,4931
08/08/03,300,27888,4813
08/08/03,400,27321,4715
08/08/03,500,27414,4724
08/08/03,600,28875,4888
08/08/03,700,31396,5254
08/08/03,800,33876,5573
08/08/03,900,36683,5839
08/08/03,1000,38850,6151
08/08/03,1100,41111,6423
08/08/03,1200,42385,6585
08/08/03,1300,43394,6686
08/08/03,1400,44074,6810
08/08/03,1500,45216,6865
08/08/03,1600,45630,6883
08/08/03,1700,45905,6890
08/08/03,1800,45505,6810
08/08/03,1900,44095,6600
08/08/03,2000,42457,6382
08/08/03,2100,42193,6403
08/08/03,2200,41076,6276
08/08/03,2300,38289,5851
08/08/03,2400,35189,5427
08/07/03,100,31595,5246
08/07/03,200,29902,4966
08/07/03,300,28839,4812
08/07/03,400,27704,4698
08/07/03,500,27829,4720
08/07/03,600,29357,4917
08/07/03,700,31757,5263
08/07/03,800,34597,5509
08/07/03,900,36813,5831
08/07/03,1000,38438,6152
08/07/03,1100,39906,6398
08/07/03,1200,40953,6643
08/07/03,1300,41535,6785
08/07/03,1400,42141,6934
08/07/03,1500,42069,6974
08/07/03,1600,41937,6897
08/07/03,1700,41913,6841
08/07/03,1800,41642,6758
08/07/03,1900,40820,6631
08/07/03,2000,39983,6434
08/07/03,2100,40354,6463
08/07/03,2200,39179,6395
08/07/03,2300,36504,6017
08/07/03,2400,33433,5550
08/06/03,100,30620,5071
08/06/03,200,28760,4848
08/06/03,300,27618,4691
08/06/03,400,26935,4613
08/06/03,500,27065,4594
08/06/03,600,28484,4796
08/06/03,700,30655,5158
08/06/03,800,33368,5456
08/06/03,900,36096,5757
08/06/03,1000,38350,5996
08/06/03,1100,40602,6312
08/06/03,1200,42106,6512
08/06/03,1300,43101,6728
08/06/03,1400,44257,6839
08/06/03,1500,44981,6898
08/06/03,1600,45356,7000
08/06/03,1700,45714,7092
08/06/03,1800,45496,7062
08/06/03,1900,44076,6924
08/06/03,2000,42513,6651
08/06/03,2100,42431,6622
08/06/03,2200,41323,6564
08/06/03,2300,38161,6115
08/06/03,2400,34527,5600
08/05/03,100,33125,5255
08/05/03,200,31285,4953
08/05/03,300,30208,4820
08/05/03,400,29662,4743
08/05/03,500,29780,4732
08/05/03,600,31321,4964
08/05/03,700,33857,5287
08/05/03,800,36779,5533
08/05/03,900,39052,5806
08/05/03,1000,40955,5986
08/05/03,1100,42553,6193
08/05/03,1200,43474,6315
08/05/03,1300,43920,6504
08/05/03,1400,43760,6696
08/05/03,1500,43434,6808
08/05/03,1600,43235,6884
08/05/03,1700,43423,6978
08/05/03,1800,43273,6984
08/05/03,1900,42332,6826
08/05/03,2000,41154,6638
08/05/03,2100,41116,6567
08/05/03,2200,40077,6476
08/05/03,2300,36930,5986
08/05/03,2400,33535,5473
08/04/03,100,32080,4951
08/04/03,200,30486,4712
08/04/03,300,29606,4643
08/04/03,400,29184,4610
08/04/03,500,29453,4652
08/04/03,600,30890,4838
08/04/03,700,33284,5201
08/04/03,800,36298,5555
08/04/03,900,38748,5882
08/04/03,1000,41036,6209
08/04/03,1100,43464,6507
08/04/03,1200,44928,6712
08/04/03,1300,45661,6867
08/04/03,1400,46318,6954
08/04/03,1500,46462,7002
08/04/03,1600,46348,7075
08/04/03,1700,46309,7159
08/04/03,1800,45945,7215
08/04/03,1900,45144,7093
08/04/03,2000,43757,6832
08/04/03,2100,43637,6766
08/04/03,2200,42803,6677
08/04/03,2300,39666,6217
08/04/03,2400,36094,5670
08/03/03,100,33239,5120
08/03/03,200,31123,4816
08/03/03,300,29898,4604
08/03/03,400,29065,4565
08/03/03,500,28567,4484
08/03/03,600,28578,4477
08/03/03,700,28562,4490
08/03/03,800,29876,4700
08/03/03,900,32064,5053
08/03/03,1000,34641,5447
08/03/03,1100,37042,5670
08/03/03,1200,39370,5884
08/03/03,1300,41059,6046
08/03/03,1400,42190,6189
08/03/03,1500,42738,6164
08/03/03,1600,42682,6089
08/03/03,1700,42291,6155
08/03/03,1800,41525,6135
08/03/03,1900,40603,6083
08/03/03,2000,39670,5929
08/03/03,2100,40121,5996
08/03/03,2200,39644,5957
08/03/03,2300,37292,5654
08/03/03,2400,34490,5280
08/02/03,100,31302,5193
08/02/03,200,29510,4894
08/02/03,300,28307,4720
08/02/03,400,27593,4601
08/02/03,500,27264,4556
08/02/03,600,27714,4632
08/02/03,700,28382,4707
08/02/03,800,30082,4911
08/02/03,900,32797,5285
08/02/03,1000,35506,5644
08/02/03,1100,37789,5986
08/02/03,1200,39775,6263
08/02/03,1300,41133,6482
08/02/03,1400,42269,6657
08/02/03,1500,42883,6745
08/02/03,1600,43386,6808
08/02/03,1700,43682,6881
08/02/03,1800,43152,6823
08/02/03,1900,42244,6713
08/02/03,2000,41023,6493
08/02/03,2100,40867,6383
08/02/03,2200,40188,6315
08/02/03,2300,38015,5983
08/02/03,2400,35454,5453
08/01/03,100,30025,5254
08/01/03,200,28374,5010
08/01/03,300,27493,4903
08/01/03,400,26931,4853
08/01/03,500,27153,4851
08/01/03,600,28755,4990
08/01/03,700,31278,5191
08/01/03,800,34092,5379
08/01/03,900,36386,5705
08/01/03,1000,38097,5957
08/01/03,1100,39530,6150
08/01/03,1200,40447,6198
08/01/03,1300,41093,6258
08/01/03,1400,41790,6349
08/01/03,1500,42245,6432
08/01/03,1600,42513,6495
08/01/03,1700,42274,6550
08/01/03,1800,41767,6526
08/01/03,1900,40721,6462
08/01/03,2000,39739,6309
08/01/03,2100,39639,6219
08/01/03,2200,38974,6254
08/01/03,2300,36670,5997
08/01/03,2400,33950,5629
07/31/03,100,28950,5300
07/31/03,200,27360,5075
07/31/03,300,26426,4910
07/31/03,400,25978,4834
07/31/03,500,26149,4853
07/31/03,600,27679,5000
07/31/03,700,30062,5293
07/31/03,800,32663,5616
07/31/03,900,34914,5950
07/31/03,1000,36692,6207
07/31/03,1100,38232,6425
07/31/03,1200,39384,6585
07/31/03,1300,40304,6677
07/31/03,1400,40972,6765
07/31/03,1500,41091,6801
07/31/03,1600,40825,6734
07/31/03,1700,40561,6698
07/31/03,1800,40170,6619
07/31/03,1900,39234,6537
07/31/03,2000,38553,6371
07/31/03,2100,38816,6436
07/31/03,2200,38138,6410
07/31/03,2300,35490,6031
07/31/03,2400,32543,5602
07/30/03,100,29205,5052
07/30/03,200,27432,4839
07/30/03,300,26349,4679
07/30/03,400,25736,4503
07/30/03,500,25835,4600
07/30/03,600,27131,4824
07/30/03,700,29351,5126
07/30/03,800,32196,5414
07/30/03,900,34618,5728
07/30/03,1000,36459,6066
07/30/03,1100,38058,6367
07/30/03,1200,39066,6573
07/30/03,1300,39770,6737
07/30/03,1400,40726,6950
07/30/03,1500,41162,7029
07/30/03,1600,41448,7098
07/30/03,1700,41466,7158
07/30/03,1800,40947,7218
07/30/03,1900,39548,7099
07/30/03,2000,38102,6835
07/30/03,2100,37876,6734
07/30/03,2200,37551,6728
07/30/03,2300,34706,6298
07/30/03,2400,31553,5772
07/29/03,100,30599,5024
07/29/03,200,28695,4795
07/29/03,300,27416,4681
07/29/03,400,26717,4592
07/29/03,500,26650,4568
07/29/03,600,28018,4827
07/29/03,700,30150,5087
07/29/03,800,32888,5403
07/29/03,900,35241,5651
07/29/03,1000,37132,5887
07/29/03,1100,38920,6129
07/29/03,1200,40165,6299
07/29/03,1300,41007,6468
07/29/03,1400,41954,6621
07/29/03,1500,42563,6695
07/29/03,1600,42952,6772
07/29/03,1700,43275,6856
07/29/03,1800,42917,6897
07/29/03,1900,41438,6778
07/29/03,2000,39701,6607
07/29/03,2100,39097,6461
07/29/03,2200,38661,6446
07/29/03,2300,35475,6024
07/29/03,2400,32001,5455
07/28/03,100,33717,5382
07/28/03,200,31912,5180
07/28/03,300,30810,5115
07/28/03,400,30159,5041
07/28/03,500,30164,4994
07/28/03,600,31523,5211
07/28/03,700,33740,5564
07/28/03,800,36638,5860
07/28/03,900,39144,6189
07/28/03,1000,41001,6457
07/28/03,1100,42611,6666
07/28/03,1200,43803,6815
07/28/03,1300,44924,6934
07/28/03,1400,45738,6837
